SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,PopDensity
,2083,,,,,,,,African Union: Southern Africa,2,Medium,2023,2023.5,96761.996,101221.615,197983.611,33.463
,2083,,,,,,,,African Union: Southern Africa,3,High,2022,2022.5,94809.974,99280.484,194090.457,32.805
,2083,,,,,,,,African Union: Southern Africa,3,High,2023,2023.5,97050.546,101504.358,198554.905,33.56
,2083,,,,,,,,African Union: Southern Africa,4,Low,2022,2022.5,94618.283,99092.712,193710.995,32.741
,2083,,,,,,,,African Union: Southern Africa,4,Low,2023,2023.5,96473.452,100938.881,197412.334,33.367
,2083,,,,,,,,African Union: Southern Africa,5,Constant fertility,2022,2022.5,94714.128,99186.596,193900.724,32.773
,2083,,,,,,,,African Union: Southern Africa,5,Constant fertility,2023,2023.5,96782.546,101241.814,198024.361,33.47
,2083,,,,,,,,African Union: Southern Africa,6,Instant replacement,2022,2022.5,94157.122,98637.909,192795.032,32.586
,2083,,,,,,,,African Union: Southern Africa,6,Instant replacement,2023,2023.5,95099.217,99582.854,194682.071,32.905
,2083,,,,,,,,African Union: Southern Africa,7,Zero migration,2022,2022.5,94704.943,99185.417,193890.361,32.772
,2083,,,,,,,,African Union: Southern Africa,7,Zero migration,2023,2023.5,96734.49,101218.049,197952.538,33.458
,2083,,,,,,,,African Union: Southern Africa,8,Constant mortality,2022,2022.5,94714.128,99186.596,193900.724,32.773
,2083,,,,,,,,African Union: Southern Africa,8,Constant mortality,2023,2023.5,96718.067,101178.371,197896.438,33.449
,2083,,,,,,,,African Union: Southern Africa,9,No change,2022,2022.5,94714.128,99186.596,193900.724,32.773
,2083,,,,,,,,African Union: Southern Africa,9,No change,2023,2023.5,96738.598,101198.545,197937.143,33.456
,2083,,,,,,,,African Union: Southern Africa,10,Momentum,2022,2022.5,94147.939,98636.729,192784.668,32.585
,2083,,,,,,,,African Union: Southern Africa,10,Momentum,2023,2023.5,95028.427,99537.007,194565.434,32.886
,2083,,,,,,,,African Union: Southern Africa,16,Instant replacement zero migration,2022,2022.5,94147.939,98636.729,192784.668,32.585
,2083,,,,,,,,African Union: Southern Africa,16,Instant replacement zero migration,2023,2023.5,95071.561,99579.136,194650.696,32.9
,2084,,,,,,,,African Union: Western Africa,2,Medium,2015,2015.5,178006.318,176325.707,354332.026,70.408
,2084,,,,,,,,African Union: Western Africa,2,Medium,2016,2016.5,182833.561,181012.582,363846.144,72.299
,2084,,,,,,,,African Union: Western Africa,2,Medium,2017,2017.5,187785.123,185814.508,373599.632,74.237
,2084,,,,,,,,African Union: Western Africa,2,Medium,2018,2018.5,192791.931,190673.28,383465.211,76.197
,2084,,,,,,,,African Union: Western Africa,2,Medium,2019,2019.5,197851.954,195585.18,393437.135,78.179
,2084,,,,,,,,African Union: Western Africa,2,Medium,2020,2020.5,203010.826,200610.069,403620.894,80.202
,2084,,,,,,,,African Union: Western Africa,2,Medium,2021,2021.5,208225.477,205698.483,413923.959,82.25
,2084,,,,,,,,African Union: Western Africa,2,Medium,2022,2022.5,213499.761,210843.65,424343.411,84.32
,2084,,,,,,,,African Union: Western Africa,2,Medium,2023,2023.5,218892.598,216107.641,435000.24,86.438
,2084,,,,,,,,African Union: Western Africa,3,High,2022,2022.5,213686.967,211025.142,424712.11,84.393
,2084,,,,,,,,African Union: Western Africa,3,High,2023,2023.5,219455.899,216654.494,436110.393,86.658
,2084,,,,,,,,African Union: Western Africa,4,Low,2022,2022.5,213312.557,210662.158,423974.715,84.247
,2084,,,,,,,,African Union: Western Africa,4,Low,2023,2023.5,218329.303,215560.793,433890.095,86.217
,2084,,,,,,,,African Union: Western Africa,5,Constant fertility,2022,2022.5,213499.761,210843.65,424343.411,84.32
,2084,,,,,,,,African Union: Western Africa,5,Constant fertility,2023,2023.5,218948.144,216161.484,435109.628,86.459
,2084,,,,,,,,African Union: Western Africa,6,Instant replacement,2022,2022.5,211683.671,209083.505,420767.176,83.609
,2084,,,,,,,,African Union: Western Africa,6,Instant replacement,2023,2023.5,213479.583,210853.921,424333.504,84.318
,2084,,,,,,,,African Union: Western Africa,7,Zero migration,2022,2022.5,213545.804,210882.042,424427.845,84.337
,2084,,,,,,,,African Union: Western Africa,7,Zero migration,2023,2023.5,219032.971,216225.092,435258.063,86.489
,2084,,,,,,,,African Union: Western Africa,8,Constant mortality,2022,2022.5,213499.761,210843.65,424343.411,84.32
,2084,,,,,,,,African Union: Western Africa,8,Constant mortality,2023,2023.5,218868.098,216081.614,434949.713,86.428
,2084,,,,,,,,African Union: Western Africa,9,No change,2022,2022.5,213499.761,210843.65,424343.411,84.32
,2084,,,,,,,,African Union: Western Africa,9,No change,2023,2023.5,218923.62,216135.423,435059.043,86.449
,2084,,,,,,,,African Union: Western Africa,10,Momentum,2022,2022.5,211729.713,209121.897,420851.611,83.626
,2084,,,,,,,,African Union: Western Africa,10,Momentum,2023,2023.5,213595.348,210945.822,424541.17,84.359
,2084,,,,,,,,African Union: Western Africa,16,Instant replacement zero migration,2022,2022.5,211729.713,209121.897,420851.611,83.626
,2084,,,,,,,,African Union: Western Africa,16,Instant replacement zero migration,2023,2023.5,213618.623,210970.078,424588.7,84.369
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",2,Medium,2015,2015.5,523048.877,527371.015,1050419.891,43.445
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",2,Medium,2016,2016.5,537198.13,541400.684,1078598.814,44.61
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",2,Medium,2017,2017.5,551561.189,555754.296,1107315.484,45.798
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",2,Medium,2018,2018.5,566310.912,570392.356,1136703.269,47.013
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",2,Medium,2019,2019.5,581184.377,585189.18,1166373.558,48.24
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",2,Medium,2020,2020.5,596280.324,600231.922,1196512.246,49.487
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",2,Medium,2021,2021.5,611413.62,615341.654,1226755.273,50.738
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",2,Medium,2022,2022.5,626592.876,630502.36,1257095.236,51.993
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",2,Medium,2023,2023.5,642140.453,646000.066,1288140.519,53.277
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",3,High,2022,2022.5,627175.49,631068.407,1258243.897,52.04
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",3,High,2023,2023.5,643897.15,647708.065,1291605.215,53.42
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",4,Low,2022,2022.5,626010.267,629936.318,1255946.586,51.945
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",4,Low,2023,2023.5,640383.772,644292.083,1284675.855,53.133
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",5,Constant fertility,2022,2022.5,626592.876,630502.36,1257095.236,51.993
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",5,Constant fertility,2023,2023.5,642302.278,646157.27,1288459.548,53.29
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",6,Instant replacement,2022,2022.5,621677.578,625720.069,1247397.648,51.591
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",6,Instant replacement,2023,2023.5,627459.695,631703.868,1259163.563,52.078
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",7,Zero migration,2022,2022.5,626727.586,630630.907,1257358.492,52.003
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",7,Zero migration,2023,2023.5,642551.915,646393.178,1288945.093,53.31
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",8,Constant mortality,2022,2022.5,626592.876,630502.36,1257095.236,51.993
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",8,Constant mortality,2023,2023.5,642006.042,645879.851,1287885.893,53.266
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",9,No change,2022,2022.5,626592.876,630502.36,1257095.236,51.993
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",9,No change,2023,2023.5,642167.725,646036.9,1288204.624,53.279
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",10,Momentum,2022,2022.5,621812.292,625848.613,1247660.905,51.602
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",10,Momentum,2023,2023.5,627739.118,631979.987,1259719.104,52.101
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",16,Instant replacement zero migration,2022,2022.5,621812.292,625848.613,1247660.905,51.602
,1200,,,,,,,,"African, Caribbean and Pacific (ACP) Group of States",16,Instant replacement zero migration,2023,2023.5,627867.423,632093.331,1259960.754,52.111
,1533,,,,,,,,Andean Community,2,Medium,2015,2015.5,52166.874,52950.704,105117.579,28.141
,1533,,,,,,,,Andean Community,2,Medium,2016,2016.5,52831.901,53629.433,106461.334,28.5
