country_name,year,time,time_unit,deaths
Albania,2015,1,monthly,2490
Albania,2015,2,monthly,2139
Albania,2015,3,monthly,2051
Albania,2015,4,monthly,1906
Albania,2015,5,monthly,1709
Albania,2015,6,monthly,1561
Albania,2015,7,monthly,2008
Albania,2015,8,monthly,1687
Albania,2015,9,monthly,1569
Albania,2015,10,monthly,1560
Albania,2015,11,monthly,1728
Albania,2015,12,monthly,2010
Albania,2016,1,monthly,2065
Albania,2016,2,monthly,1905
Albania,2016,3,monthly,1910
Albania,2016,4,monthly,1652
Albania,2016,5,monthly,1716
Albania,2016,6,monthly,1678
Albania,2016,7,monthly,1643
Albania,2016,8,monthly,1578
Albania,2016,9,monthly,1459
Albania,2016,10,monthly,1743
Albania,2016,11,monthly,1855
Albania,2016,12,monthly,2184
Albania,2017,1,monthly,3129
Albania,2017,2,monthly,1845
Albania,2017,3,monthly,1817
Albania,2017,4,monthly,1665
Albania,2017,5,monthly,1660
Albania,2017,6,monthly,1605
Albania,2017,7,monthly,1788
Albania,2017,8,monthly,1833
Albania,2017,9,monthly,1482
Albania,2017,10,monthly,1679
Albania,2017,11,monthly,1716
Albania,2017,12,monthly,2013
Albania,2018,1,monthly,2158
Albania,2018,2,monthly,2013
Albania,2018,3,monthly,2136
Albania,2018,4,monthly,1828
Albania,2018,5,monthly,1664
Albania,2018,6,monthly,1576
Albania,2018,7,monthly,1641
Albania,2018,8,monthly,1709
Albania,2018,9,monthly,1621
Albania,2018,10,monthly,1668
Albania,2018,11,monthly,1730
Albania,2018,12,monthly,2060
Albania,2019,1,monthly,2397
Albania,2019,2,monthly,1974
Albania,2019,3,monthly,1990
Albania,2019,4,monthly,1687
Albania,2019,5,monthly,1744
Albania,2019,6,monthly,1718
Albania,2019,7,monthly,1744
Albania,2019,8,monthly,1734
Albania,2019,9,monthly,1528
Albania,2019,10,monthly,1673
Albania,2019,11,monthly,1792
Albania,2019,12,monthly,1956
Albania,2020,1,monthly,2187
Albania,2020,2,monthly,2018
Albania,2020,3,monthly,1993
Albania,2020,4,monthly,1804
Albania,2020,5,monthly,1803
Albania,2020,6,monthly,1779
Albania,2020,7,monthly,2166
Albania,2020,8,monthly,2476
Albania,2020,9,monthly,1982
Albania,2020,10,monthly,2403
Albania,2020,11,monthly,3854
Albania,2020,12,monthly,3140
Albania,2021,1,monthly,2977
Albania,2021,2,monthly,3738
Albania,2021,3,monthly,2942
Andorra,2015,1,monthly,22
Andorra,2015,2,monthly,25
Andorra,2015,3,monthly,29
Andorra,2015,4,monthly,26
Andorra,2015,5,monthly,26
Andorra,2015,6,monthly,16
Andorra,2015,7,monthly,27
Andorra,2015,8,monthly,18
Andorra,2015,9,monthly,25
Andorra,2015,10,monthly,25
Andorra,2015,11,monthly,16
Andorra,2015,12,monthly,27
Andorra,2016,1,monthly,27
Andorra,2016,2,monthly,21
Andorra,2016,3,monthly,31
Andorra,2016,4,monthly,19
Andorra,2016,5,monthly,22
Andorra,2016,6,monthly,25
Andorra,2016,7,monthly,32
Andorra,2016,8,monthly,34
Andorra,2016,9,monthly,16
Andorra,2016,10,monthly,24
Andorra,2016,11,monthly,24
Andorra,2016,12,monthly,35
Andorra,2017,1,monthly,49
Andorra,2017,2,monthly,29
Andorra,2017,3,monthly,39
Andorra,2017,4,monthly,22
Andorra,2017,5,monthly,17
Andorra,2017,6,monthly,26
Andorra,2017,7,monthly,17
Andorra,2017,8,monthly,18
Andorra,2017,9,monthly,23
Andorra,2017,10,monthly,24
Andorra,2017,11,monthly,29
Andorra,2017,12,monthly,30
Andorra,2018,1,monthly,38
Andorra,2018,2,monthly,28
Andorra,2018,3,monthly,36
Andorra,2018,4,monthly,21
Andorra,2018,5,monthly,16
Andorra,2018,6,monthly,31
Andorra,2018,7,monthly,23
Andorra,2018,8,monthly,30
Andorra,2018,9,monthly,30
Andorra,2018,10,monthly,33
Andorra,2018,11,monthly,24
Andorra,2018,12,monthly,25
Andorra,2019,1,monthly,29
Andorra,2019,2,monthly,29
Andorra,2019,3,monthly,19
Andorra,2019,4,monthly,26
Andorra,2019,5,monthly,19
Andorra,2019,6,monthly,23
Andorra,2019,7,monthly,30
Andorra,2019,8,monthly,18
Andorra,2019,9,monthly,24
Andorra,2019,10,monthly,23
Andorra,2019,11,monthly,30
Andorra,2019,12,monthly,31
Andorra,2020,1,monthly,34
Andorra,2020,2,monthly,37
Andorra,2020,3,monthly,40
Andorra,2020,4,monthly,60
Andorra,2020,5,monthly,36
Andorra,2020,6,monthly,26
Andorra,2020,7,monthly,29
Andorra,2020,8,monthly,19
Andorra,2020,9,monthly,27
Andorra,2020,10,monthly,51
Andorra,2020,11,monthly,19
Andorra,2020,12,monthly,41
Argentina,0,1,monthly,26318
Argentina,0,2,monthly,23668
Argentina,0,3,monthly,25910
Argentina,0,4,monthly,25842
Argentina,0,5,monthly,28356
Argentina,0,6,monthly,31549
Argentina,0,7,monthly,34470
Argentina,0,8,monthly,31957
Argentina,0,9,monthly,29647
Argentina,0,10,monthly,28084
Argentina,0,11,monthly,25639
Argentina,0,12,monthly,26726
Argentina,2020,1,monthly,25571
Argentina,2020,2,monthly,24212
Argentina,2020,3,monthly,25639
Argentina,2020,4,monthly,24959
Argentina,2020,5,monthly,27541
Argentina,2020,6,monthly,28899
Argentina,2020,7,monthly,36033
Argentina,2020,8,monthly,37052
Argentina,2020,9,monthly,39973
Argentina,2020,10,monthly,42554
Argentina,2020,11,monthly,35421
Argentina,2020,12,monthly,31141
Armenia,2015,1,monthly,2582
Armenia,2015,2,monthly,2363
Armenia,2015,3,monthly,2763
Armenia,2015,4,monthly,2442
Armenia,2015,5,monthly,2197
Armenia,2015,6,monthly,2288
Armenia,2015,7,monthly,2176
Armenia,2015,8,monthly,2149
Armenia,2015,9,monthly,1949
Armenia,2015,10,monthly,2101
Armenia,2015,11,monthly,2349
Armenia,2015,12,monthly,2485
Armenia,2016,1,monthly,2722
Armenia,2016,2,monthly,2576
Armenia,2016,3,monthly,2349
Armenia,2016,4,monthly,2243
Armenia,2016,5,monthly,2247
Armenia,2016,6,monthly,2169
Armenia,2016,7,monthly,2103
Armenia,2016,8,monthly,2127
Armenia,2016,9,monthly,1891
Armenia,2016,10,monthly,2233
Armenia,2016,11,monthly,2476
Armenia,2016,12,monthly,2993
Armenia,2017,1,monthly,3027
Armenia,2017,2,monthly,2442
Armenia,2017,3,monthly,2568
Armenia,2017,4,monthly,2246
Armenia,2017,5,monthly,2323
Armenia,2017,6,monthly,2103
Armenia,2017,7,monthly,2063
Armenia,2017,8,monthly,2174
Armenia,2017,9,monthly,1712
Armenia,2017,10,monthly,2142
Armenia,2017,11,monthly,2263
Armenia,2017,12,monthly,2304
Armenia,2018,1,monthly,2534
Armenia,2018,2,monthly,2273
Armenia,2018,3,monthly,2215
Armenia,2018,4,monthly,1968
Armenia,2018,5,monthly,2220
Armenia,2018,6,monthly,1902
Armenia,2018,7,monthly,2347
Armenia,2018,8,monthly,1972
Armenia,2018,9,monthly,1704
Armenia,2018,10,monthly,2086
Armenia,2018,11,monthly,2317
Armenia,2018,12,monthly,2107
Armenia,2019,1,monthly,2773
Armenia,2019,2,monthly,2247
Armenia,2019,3,monthly,2353
Armenia,2019,4,monthly,2203
Armenia,2019,5,monthly,2285
Armenia,2019,6,monthly,1929
Armenia,2019,7,monthly,2069
Armenia,2019,8,monthly,1994
Armenia,2019,9,monthly,1802
Armenia,2019,10,monthly,2014
Armenia,2019,11,monthly,2179
Armenia,2019,12,monthly,2404
Armenia,2020,1,monthly,2567
Armenia,2020,2,monthly,2434
Armenia,2020,3,monthly,2288
Armenia,2020,4,monthly,2156
Armenia,2020,5,monthly,2103
Armenia,2020,6,monthly,2869
Armenia,2020,7,monthly,2719
Armenia,2020,8,monthly,2106
Armenia,2020,9,monthly,2042
Armenia,2020,10,monthly,3632
Armenia,2020,11,monthly,6060
Armenia,2020,12,monthly,4395
Armenia,2021,1,monthly,3089
Armenia,2021,2,monthly,2418
Armenia,2021,3,monthly,2836
Armenia,2021,4,monthly,3361
Aruba,2015,1,monthly,51
Aruba,2015,2,monthly,55
Aruba,2015,3,monthly,57
Aruba,2015,4,monthly,63
Aruba,2015,5,monthly,62
Aruba,2015,6,monthly,47
Aruba,2015,7,monthly,42
Aruba,2015,8,monthly,55
Aruba,2015,9,monthly,53
Aruba,2015,10,monthly,48
Aruba,2015,11,monthly,68
Aruba,2015,12,monthly,78
Aruba,2016,1,monthly,64
Aruba,2016,2,monthly,64
Aruba,2016,3,monthly,70
Aruba,2016,4,monthly,71
Aruba,2016,5,monthly,80
Aruba,2016,6,monthly,62
Aruba,2016,7,monthly,63
Aruba,2016,8,monthly,62
Aruba,2016,9,monthly,50
Aruba,2016,10,monthly,64
Aruba,2016,11,monthly,61
Aruba,2016,12,monthly,70
Aruba,2017,1,monthly,66
Aruba,2017,2,monthly,62
Aruba,2017,3,monthly,50
Aruba,2017,4,monthly,58
Aruba,2017,5,monthly,63
Aruba,2017,6,monthly,61
Aruba,2017,7,monthly,58
Aruba,2017,8,monthly,63
Aruba,2017,9,monthly,63
Aruba,2017,10,monthly,56
Aruba,2017,11,monthly,56
Aruba,2017,12,monthly,51
Aruba,2018,1,monthly,70
Aruba,2018,2,monthly,63
Aruba,2018,3,monthly,60
Aruba,2018,4,monthly,66
Aruba,2018,5,monthly,62
Aruba,2018,6,monthly,49
Aruba,2018,7,monthly,65
Aruba,2018,8,monthly,55
Aruba,2018,9,monthly,46
Aruba,2018,10,monthly,57
Aruba,2018,11,monthly,68
Aruba,2018,12,monthly,56
Aruba,2019,1,monthly,49
Aruba,2019,2,monthly,55
Aruba,2019,3,monthly,64
Aruba,2019,4,monthly,50
Aruba,2019,5,monthly,55
Aruba,2019,6,monthly,52
Aruba,2019,7,monthly,56
Aruba,2019,8,monthly,53
Aruba,2019,9,monthly,56
Aruba,2019,10,monthly,63
Aruba,2019,11,monthly,52
Aruba,2019,12,monthly,60
Aruba,2020,1,monthly,69
Aruba,2020,2,monthly,56
Aruba,2020,3,monthly,74
Aruba,2020,4,monthly,60
Aruba,2020,5,monthly,47
Aruba,2020,6,monthly,60
Aruba,2020,7,monthly,47
Aruba,2020,8,monthly,63
Aruba,2020,9,monthly,82
Aruba,2020,10,monthly,71
Aruba,2020,11,monthly,57
Aruba,2020,12,monthly,57
Australia,2015,1,weekly,2513
Australia,2015,2,weekly,2369
Australia,2015,3,weekly,2368
Australia,2015,4,weekly,2355
Australia,2015,5,weekly,2270
Australia,2015,6,weekly,2460
Australia,2015,7,weekly,2387
Australia,2015,8,weekly,2322
Australia,2015,9,weekly,2417
Australia,2015,10,weekly,2451
Australia,2015,11,weekly,2346
Australia,2015,12,weekly,2451
Australia,2015,13,weekly,2432
Australia,2015,14,weekly,2441
Australia,2015,15,weekly,2518
Australia,2015,16,weekly,2483
Australia,2015,17,weekly,2588
Australia,2015,18,weekly,2644
Australia,2015,19,weekly,2729
Australia,2015,20,weekly,2695
Australia,2015,21,weekly,2668
Australia,2015,22,weekly,2658
Australia,2015,23,weekly,2740
Australia,2015,24,weekly,2766
Australia,2015,25,weekly,2694
Australia,2015,26,weekly,2777
Australia,2015,27,weekly,2847
Australia,2015,28,weekly,2948
Australia,2015,29,weekly,2930
Australia,2015,30,weekly,2966
Australia,2015,31,weekly,2977
Australia,2015,32,weekly,3010
Australia,2015,33,weekly,3040
Australia,2015,34,weekly,3109
Australia,2015,35,weekly,2994
Australia,2015,36,weekly,3060
Australia,2015,37,weekly,2996
Australia,2015,38,weekly,2933
Australia,2015,39,weekly,2767
Australia,2015,40,weekly,2745
Australia,2015,41,weekly,2693
Australia,2015,42,weekly,2622
Australia,2015,43,weekly,2550
Australia,2015,44,weekly,2518
Australia,2015,45,weekly,2523
Australia,2015,46,weekly,2402
Australia,2015,47,weekly,2512
Australia,2015,48,weekly,2507
Australia,2015,49,weekly,2450
Australia,2015,50,weekly,2523
Australia,2015,51,weekly,2443
Australia,2015,52,weekly,2345
Australia,2015,53,weekly,2450
Australia,2016,1,weekly,2452
Australia,2016,2,weekly,2523
Australia,2016,3,weekly,2485
Australia,2016,4,weekly,2328
Australia,2016,5,weekly,2498
Australia,2016,6,weekly,2357
Australia,2016,7,weekly,2392
Australia,2016,8,weekly,2391
Australia,2016,9,weekly,2365
Australia,2016,10,weekly,2446
Australia,2016,11,weekly,2412
Australia,2016,12,weekly,2507
Australia,2016,13,weekly,2471
Australia,2016,14,weekly,2575
Australia,2016,15,weekly,2560
Australia,2016,16,weekly,2520
Australia,2016,17,weekly,2515
Australia,2016,18,weekly,2496
Australia,2016,19,weekly,2598
Australia,2016,20,weekly,2634
Australia,2016,21,weekly,2783
Australia,2016,22,weekly,2828
Australia,2016,23,weekly,2850
Australia,2016,24,weekly,2685
Australia,2016,25,weekly,2837
Australia,2016,26,weekly,2839
Australia,2016,27,weekly,2917
Australia,2016,28,weekly,2925
Australia,2016,29,weekly,2884
Australia,2016,30,weekly,2928
Australia,2016,31,weekly,2915
Australia,2016,32,weekly,2918
Australia,2016,33,weekly,3037
Australia,2016,34,weekly,3036
Australia,2016,35,weekly,3068
Australia,2016,36,weekly,2934
Australia,2016,37,weekly,2891
Australia,2016,38,weekly,2768
Australia,2016,39,weekly,2851
Australia,2016,40,weekly,2808
Australia,2016,41,weekly,2775
Australia,2016,42,weekly,2759
Australia,2016,43,weekly,2773
Australia,2016,44,weekly,2688
Australia,2016,45,weekly,2764
Australia,2016,46,weekly,2578
Australia,2016,47,weekly,2649
Australia,2016,48,weekly,2520
Australia,2016,49,weekly,2381
Australia,2016,50,weekly,2535
Australia,2016,51,weekly,2541
Australia,2016,52,weekly,2558
Australia,2017,1,weekly,2497
Australia,2017,2,weekly,2518
Australia,2017,3,weekly,2437
Australia,2017,4,weekly,2493
Australia,2017,5,weekly,2420
Australia,2017,6,weekly,2524
Australia,2017,7,weekly,2488
Australia,2017,8,weekly,2571
Australia,2017,9,weekly,2518
Australia,2017,10,weekly,2663
Australia,2017,11,weekly,2436
Australia,2017,12,weekly,2553
Australia,2017,13,weekly,2475
Australia,2017,14,weekly,2631
Australia,2017,15,weekly,2581
Australia,2017,16,weekly,2642
Australia,2017,17,weekly,2621
Australia,2017,18,weekly,2584
Australia,2017,19,weekly,2730
Australia,2017,20,weekly,2763
Australia,2017,21,weekly,2766
Australia,2017,22,weekly,2826
Australia,2017,23,weekly,2874
Australia,2017,24,weekly,2871
Australia,2017,25,weekly,2822
Australia,2017,26,weekly,2914
Australia,2017,27,weekly,3027
Australia,2017,28,weekly,3099
Australia,2017,29,weekly,3251
Australia,2017,30,weekly,3248
Australia,2017,31,weekly,3329
Australia,2017,32,weekly,3303
Australia,2017,33,weekly,3251
Australia,2017,34,weekly,3280
Australia,2017,35,weekly,3369
Australia,2017,36,weekly,3178
Australia,2017,37,weekly,3293
Australia,2017,38,weekly,3173
Australia,2017,39,weekly,2913
Australia,2017,40,weekly,2924
Australia,2017,41,weekly,2793
Australia,2017,42,weekly,2701
Australia,2017,43,weekly,2598
Australia,2017,44,weekly,2645
Australia,2017,45,weekly,2509
Australia,2017,46,weekly,2560
Australia,2017,47,weekly,2540
Australia,2017,48,weekly,2533
Australia,2017,49,weekly,2540
Australia,2017,50,weekly,2599
Australia,2017,51,weekly,2539
Australia,2017,52,weekly,2376
Australia,2018,1,weekly,2456
Australia,2018,2,weekly,2438
Australia,2018,3,weekly,2430
Australia,2018,4,weekly,2491
Australia,2018,5,weekly,2550
Australia,2018,6,weekly,2368
Australia,2018,7,weekly,2456
Australia,2018,8,weekly,2488
Australia,2018,9,weekly,2524
Australia,2018,10,weekly,2519
Australia,2018,11,weekly,2539
Australia,2018,12,weekly,2502
Australia,2018,13,weekly,2572
Australia,2018,14,weekly,2424
Australia,2018,15,weekly,2500
Australia,2018,16,weekly,2629
Australia,2018,17,weekly,2477
Australia,2018,18,weekly,2650
Australia,2018,19,weekly,2759
Australia,2018,20,weekly,2767
Australia,2018,21,weekly,2878
Australia,2018,22,weekly,2845
Australia,2018,23,weekly,2918
Australia,2018,24,weekly,2770
Australia,2018,25,weekly,2905
Australia,2018,26,weekly,2914
Australia,2018,27,weekly,2969
Australia,2018,28,weekly,2836
Australia,2018,29,weekly,2929
Australia,2018,30,weekly,3067
Australia,2018,31,weekly,2918
Australia,2018,32,weekly,2836
Australia,2018,33,weekly,2972
Australia,2018,34,weekly,2916
Australia,2018,35,weekly,3051
Australia,2018,36,weekly,2893
Australia,2018,37,weekly,2738
Australia,2018,38,weekly,2749
Australia,2018,39,weekly,2775
Australia,2018,40,weekly,2752
Australia,2018,41,weekly,2745
Australia,2018,42,weekly,2713
Australia,2018,43,weekly,2615
Australia,2018,44,weekly,2649
Australia,2018,45,weekly,2632
Australia,2018,46,weekly,2529
Australia,2018,47,weekly,2630
Australia,2018,48,weekly,2568
Australia,2018,49,weekly,2573
Australia,2018,50,weekly,2594
Australia,2018,51,weekly,2534
Australia,2018,52,weekly,2535
Australia,2019,1,weekly,2573
Australia,2019,2,weekly,2601
Australia,2019,3,weekly,2607
Australia,2019,4,weekly,2565
Australia,2019,5,weekly,2516
Australia,2019,6,weekly,2570
Australia,2019,7,weekly,2594
Australia,2019,8,weekly,2669
Australia,2019,9,weekly,2610
Australia,2019,10,weekly,2544
Australia,2019,11,weekly,2608
Australia,2019,12,weekly,2557
Australia,2019,13,weekly,2620
Australia,2019,14,weekly,2584
Australia,2019,15,weekly,2691
Australia,2019,16,weekly,2666
Australia,2019,17,weekly,2620
Australia,2019,18,weekly,2661
Australia,2019,19,weekly,2815
Australia,2019,20,weekly,2811
Australia,2019,21,weekly,2908
Australia,2019,22,weekly,2959
Australia,2019,23,weekly,2961
Australia,2019,24,weekly,3039
Australia,2019,25,weekly,3031
Australia,2019,26,weekly,3009
Australia,2019,27,weekly,3031
Australia,2019,28,weekly,2962
Australia,2019,29,weekly,3056
Australia,2019,30,weekly,3105
Australia,2019,31,weekly,2923
Australia,2019,32,weekly,3056
Australia,2019,33,weekly,3039
Australia,2019,34,weekly,3084
Australia,2019,35,weekly,3007
Australia,2019,36,weekly,3081
Australia,2019,37,weekly,2940
Australia,2019,38,weekly,2940
Australia,2019,39,weekly,2724
Australia,2019,40,weekly,2869
Australia,2019,41,weekly,2751
Australia,2019,42,weekly,2744
Australia,2019,43,weekly,2734
Australia,2019,44,weekly,2689
Australia,2019,45,weekly,2617
Australia,2019,46,weekly,2655
Australia,2019,47,weekly,2604
Australia,2019,48,weekly,2602
Australia,2019,49,weekly,2589
Australia,2019,50,weekly,2604
Australia,2019,51,weekly,2537
Australia,2019,52,weekly,2476
Australia,2020,1,weekly,2499
Australia,2020,2,weekly,2512
Australia,2020,3,weekly,2501
Australia,2020,4,weekly,2597
Australia,2020,5,weekly,2511
Australia,2020,6,weekly,2530
Australia,2020,7,weekly,2613
Australia,2020,8,weekly,2608
Australia,2020,9,weekly,2678
Australia,2020,10,weekly,2602
Australia,2020,11,weekly,2567
Australia,2020,12,weekly,2682
Australia,2020,13,weekly,2760
Australia,2020,14,weekly,2856
Australia,2020,15,weekly,2784
Australia,2020,16,weekly,2672
Australia,2020,17,weekly,2694
Australia,2020,18,weekly,2656
Australia,2020,19,weekly,2806
Australia,2020,20,weekly,2694
Australia,2020,21,weekly,2805
Australia,2020,22,weekly,2786
Australia,2020,23,weekly,2723
Australia,2020,24,weekly,2723
Australia,2020,25,weekly,2661
Australia,2020,26,weekly,2654
Australia,2020,27,weekly,2757
Australia,2020,28,weekly,2780
Australia,2020,29,weekly,2754
Australia,2020,30,weekly,2901
Australia,2020,31,weekly,2941
Australia,2020,32,weekly,2929
Australia,2020,33,weekly,3055
Australia,2020,34,weekly,2877
Australia,2020,35,weekly,2861
Australia,2020,36,weekly,2888
Australia,2020,37,weekly,2820
Australia,2020,38,weekly,2701
Australia,2020,39,weekly,2783
Australia,2020,40,weekly,2788
Australia,2020,41,weekly,2655
Australia,2020,42,weekly,2623
Australia,2020,43,weekly,2586
Australia,2020,44,weekly,2644
Australia,2020,45,weekly,2664
Australia,2020,46,weekly,2710
Australia,2020,47,weekly,2620
Australia,2020,48,weekly,2551
Australia,2020,49,weekly,2690
Australia,2020,50,weekly,2620
Australia,2020,51,weekly,2627
Australia,2020,52,weekly,2641
Australia,2020,53,weekly,2562
Australia,2021,1,weekly,2601
Australia,2021,2,weekly,2527
Australia,2021,3,weekly,2691
Australia,2021,4,weekly,2536
Australia,2021,5,weekly,2668
Australia,2021,6,weekly,2549
Australia,2021,7,weekly,2530
Australia,2021,8,weekly,2647
Australia,2021,9,weekly,2625
Australia,2021,10,weekly,2702
Australia,2021,11,weekly,2661
Australia,2021,12,weekly,2625
Austria,2015,1,weekly,1704
Austria,2015,2,weekly,1768
Austria,2015,3,weekly,1837
Austria,2015,4,weekly,1792
Austria,2015,5,weekly,1837
Austria,2015,6,weekly,1926
Austria,2015,7,weekly,1992
Austria,2015,8,weekly,2020
Austria,2015,9,weekly,1883
Austria,2015,10,weekly,1846
Austria,2015,11,weekly,1763
Austria,2015,12,weekly,1696
Austria,2015,13,weekly,1725
Austria,2015,14,weekly,1604
Austria,2015,15,weekly,1563
Austria,2015,16,weekly,1614
Austria,2015,17,weekly,1547
Austria,2015,18,weekly,1453
Austria,2015,19,weekly,1452
Austria,2015,20,weekly,1461
Austria,2015,21,weekly,1396
Austria,2015,22,weekly,1304
Austria,2015,23,weekly,1437
Austria,2015,24,weekly,1502
Austria,2015,25,weekly,1285
Austria,2015,26,weekly,1374
Austria,2015,27,weekly,1487
Austria,2015,28,weekly,1476
Austria,2015,29,weekly,1475
Austria,2015,30,weekly,1633
Austria,2015,31,weekly,1446
Austria,2015,32,weekly,1500
Austria,2015,33,weekly,1692
Austria,2015,34,weekly,1376
Austria,2015,35,weekly,1476
Austria,2015,36,weekly,1389
Austria,2015,37,weekly,1447
Austria,2015,38,weekly,1459
Austria,2015,39,weekly,1410
Austria,2015,40,weekly,1494
Austria,2015,41,weekly,1409
Austria,2015,42,weekly,1481
Austria,2015,43,weekly,1498
Austria,2015,44,weekly,1433
Austria,2015,45,weekly,1460
Austria,2015,46,weekly,1527
Austria,2015,47,weekly,1486
Austria,2015,48,weekly,1488
Austria,2015,49,weekly,1509
Austria,2015,50,weekly,1517
Austria,2015,51,weekly,1538
Austria,2015,52,weekly,1545
Austria,2015,53,weekly,1537
Austria,2016,1,weekly,1634
Austria,2016,2,weekly,1626
Austria,2016,3,weekly,1608
Austria,2016,4,weekly,1578
Austria,2016,5,weekly,1609
Austria,2016,6,weekly,1650
Austria,2016,7,weekly,1621
Austria,2016,8,weekly,1581
Austria,2016,9,weekly,1714
Austria,2016,10,weekly,1532
Austria,2016,11,weekly,1516
Austria,2016,12,weekly,1499
Austria,2016,13,weekly,1598
Austria,2016,14,weekly,1562
Austria,2016,15,weekly,1520
Austria,2016,16,weekly,1413
Austria,2016,17,weekly,1460
Austria,2016,18,weekly,1447
Austria,2016,19,weekly,1486
Austria,2016,20,weekly,1453
Austria,2016,21,weekly,1505
Austria,2016,22,weekly,1402
Austria,2016,23,weekly,1360
Austria,2016,24,weekly,1348
Austria,2016,25,weekly,1452
Austria,2016,26,weekly,1338
Austria,2016,27,weekly,1328
Austria,2016,28,weekly,1323
Austria,2016,29,weekly,1458
Austria,2016,30,weekly,1424
Austria,2016,31,weekly,1390
Austria,2016,32,weekly,1359
Austria,2016,33,weekly,1394
Austria,2016,34,weekly,1408
Austria,2016,35,weekly,1414
Austria,2016,36,weekly,1380
Austria,2016,37,weekly,1392
Austria,2016,38,weekly,1376
Austria,2016,39,weekly,1442
Austria,2016,40,weekly,1469
Austria,2016,41,weekly,1556
Austria,2016,42,weekly,1607
Austria,2016,43,weekly,1522
Austria,2016,44,weekly,1484
Austria,2016,45,weekly,1541
Austria,2016,46,weekly,1616
Austria,2016,47,weekly,1550
Austria,2016,48,weekly,1601
Austria,2016,49,weekly,1619
Austria,2016,50,weekly,1670
Austria,2016,51,weekly,1847
Austria,2016,52,weekly,2160
Austria,2017,1,weekly,2293
Austria,2017,2,weekly,2340
Austria,2017,3,weekly,2060
Austria,2017,4,weekly,1938
Austria,2017,5,weekly,2045
Austria,2017,6,weekly,1874
Austria,2017,7,weekly,1750
Austria,2017,8,weekly,1807
Austria,2017,9,weekly,1696
Austria,2017,10,weekly,1614
Austria,2017,11,weekly,1542
Austria,2017,12,weekly,1535
Austria,2017,13,weekly,1489
Austria,2017,14,weekly,1537
Austria,2017,15,weekly,1532
Austria,2017,16,weekly,1475
Austria,2017,17,weekly,1440
Austria,2017,18,weekly,1527
Austria,2017,19,weekly,1434
Austria,2017,20,weekly,1501
Austria,2017,21,weekly,1327
Austria,2017,22,weekly,1456
Austria,2017,23,weekly,1312
Austria,2017,24,weekly,1421
Austria,2017,25,weekly,1476
Austria,2017,26,weekly,1419
Austria,2017,27,weekly,1413
Austria,2017,28,weekly,1346
Austria,2017,29,weekly,1475
Austria,2017,30,weekly,1375
Austria,2017,31,weekly,1616
Austria,2017,32,weekly,1334
Austria,2017,33,weekly,1380
Austria,2017,34,weekly,1472
Austria,2017,35,weekly,1329
Austria,2017,36,weekly,1318
Austria,2017,37,weekly,1426
Austria,2017,38,weekly,1407
Austria,2017,39,weekly,1496
Austria,2017,40,weekly,1481
Austria,2017,41,weekly,1529
Austria,2017,42,weekly,1453
Austria,2017,43,weekly,1489
Austria,2017,44,weekly,1551
Austria,2017,45,weekly,1490
Austria,2017,46,weekly,1505
Austria,2017,47,weekly,1570
Austria,2017,48,weekly,1531
Austria,2017,49,weekly,1632
Austria,2017,50,weekly,1554
Austria,2017,51,weekly,1653
Austria,2017,52,weekly,1646
Austria,2018,1,weekly,1767
Austria,2018,2,weekly,1842
Austria,2018,3,weekly,1786
Austria,2018,4,weekly,1714
Austria,2018,5,weekly,1870
Austria,2018,6,weekly,1938
Austria,2018,7,weekly,1881
Austria,2018,8,weekly,1951
Austria,2018,9,weekly,2021
Austria,2018,10,weekly,1965
Austria,2018,11,weekly,1946
Austria,2018,12,weekly,1641
Austria,2018,13,weekly,1766
Austria,2018,14,weekly,1617
Austria,2018,15,weekly,1560
Austria,2018,16,weekly,1557
Austria,2018,17,weekly,1383
Austria,2018,18,weekly,1434
Austria,2018,19,weekly,1372
Austria,2018,20,weekly,1342
Austria,2018,21,weekly,1383
Austria,2018,22,weekly,1415
Austria,2018,23,weekly,1433
Austria,2018,24,weekly,1392
Austria,2018,25,weekly,1401
Austria,2018,26,weekly,1414
Austria,2018,27,weekly,1441
Austria,2018,28,weekly,1404
Austria,2018,29,weekly,1511
Austria,2018,30,weekly,1455
Austria,2018,31,weekly,1615
Austria,2018,32,weekly,1532
Austria,2018,33,weekly,1430
Austria,2018,34,weekly,1460
Austria,2018,35,weekly,1414
Austria,2018,36,weekly,1376
Austria,2018,37,weekly,1452
Austria,2018,38,weekly,1421
Austria,2018,39,weekly,1436
Austria,2018,40,weekly,1553
Austria,2018,41,weekly,1509
Austria,2018,42,weekly,1488
Austria,2018,43,weekly,1491
Austria,2018,44,weekly,1561
Austria,2018,45,weekly,1501
Austria,2018,46,weekly,1556
Austria,2018,47,weekly,1531
Austria,2018,48,weekly,1525
Austria,2018,49,weekly,1656
Austria,2018,50,weekly,1626
Austria,2018,51,weekly,1639
Austria,2018,52,weekly,1689
Austria,2019,1,weekly,1647
Austria,2019,2,weekly,1709
Austria,2019,3,weekly,1641
Austria,2019,4,weekly,1713
Austria,2019,5,weekly,1732
Austria,2019,6,weekly,1796
Austria,2019,7,weekly,1820
Austria,2019,8,weekly,1751
Austria,2019,9,weekly,1764
Austria,2019,10,weekly,1811
Austria,2019,11,weekly,1790
Austria,2019,12,weekly,1619
Austria,2019,13,weekly,1651
Austria,2019,14,weekly,1607
